B	384 	0.02
B	123 	0.32
K	59 	0.05
K	139 	0.20
A	170 	0.02
B	284 	0.15
B	255 	0.05
K	304 	0.07
K	104 	0.10
B	415 	0.20
A	132 	0.02
K	80 	0.02
A	73 	0.15
B	236 	0.07
B	89 	0.05
A	324 	0.22
B	423 	2.30
K	262 	0.02
A	71 	2.17
A	12 	0.22
K	59 	0.22
A	134 	0.07
K	87 	0.02
A	306 	0.05
K	159 	0.10
K	132 	0.15
B	58 	0.05
A	189 	0.02
B	375 	0.42
B	422 	0.12
B	168 	0.05
A	74 	0.10
K	57 	0.17
A	108 	0.22
B	27 	0.05
A	55 	0.37
A	423 	0.97
B	229 	0.15
A	147 	0.07
A	111 	0.35
B	384 	0.12
B	351 	0.05
B	341 	1.00
K	134 	0.02
A	434 	13.12
A	406 	0.05
A	97 	0.12
B	198 	0.07
B	284 	0.05
K	38 	0.02
B	423 	9.55
K	146 	0.07
K	141 	0.05
B	328 	0.02
K	57 	0.17
A	417 	0.35
B	411 	0.62
K	77 	0.05
B	249 	0.40
A	406 	0.25
B	25 	0.05
B	249 	0.05
K	329 	0.22
B	317 	0.12
B	348 	0.02
K	279 	0.05
A	158 	0.05
B	137 	0.02
A	335 	0.02
B	202 	0.05
B	263 	0.05
K	171 	0.07
K	286 	0.02
K	142 	0.07
K	206 	0.17
K	82 	0.40
A	273 	0.05
K	353 	0.07
A	414 	0.47
A	104 	0.67
B	325 	0.02
A	381 	0.02
B	77 	0.02
K	321 	0.02
A	414 	0.02
B	272 	0.02
K	351 	0.02
B	203 	37.09
A	8 	0.02
B	424 	0.12
A	303 	0.07
B	369 	0.05
A	141 	0.07
B	9 	0.05
A	398 	0.15
A	181 	0.02
B	367 	0.02
K	106 	0.05
B	269 	0.07
B	404 	0.02
B	426 	2.60
B	292 	0.02
A	399 	0.07
K	230 	0.02
A	290 	0.05
B	173 	0.65
B	61 	0.05
A	276 	0.07
B	151 	0.05
K	248 	0.02
K	364 	0.25
B	72 	0.07
B	234 	4.80
A	319 	0.02
B	425 	1.10
B	304 	4.17
B	309 	4.22
B	7 	0.05
A	6 	0.02
B	108 	0.07
K	236 	0.10
B	62 	0.02
B	325 	0.02
A	411 	0.02
B	255 	0.17
K	40 	0.02
A	113 	0.02
B	184 	4.17
B	202 	0.02
B	251 	0.05
B	211 	0.02
A	213 	0.02
B	322 	0.02
A	154 	0.07
B	206 	0.02
K	100 	0.37
A	284 	0.02
B	68 	0.05
A	413 	0.05
B	20 	0.10
K	181 	0.07
A	390 	0.05
K	319 	0.07
A	108 	1.45
A	240 	0.02
K	27 	0.02
B	116 	0.07
B	422 	0.12
K	99 	0.12
B	93 	0.07
A	147 	2.20
A	151 	0.10
A	410 	0.27
A	287 	0.15
B	61 	0.47
A	10 	0.10
K	286 	0.02
B	28 	0.05
B	306 	0.02
B	127 	0.02
K	321 	0.32
B	91 	0.02
B	162 	0.85
B	369 	0.02
B	344 	0.67
K	326 	35.22
A	369 	0.07
A	377 	0.02
B	99 	0.22
A	35 	0.05
B	427 	0.80
K	328 	0.27
A	223 	0.10
A	411 	0.17
A	70 	2.17
K	113 	0.02
A	147 	0.10
K	133 	0.02
A	396 	0.02
K	320 	1.35
B	160 	0.65
K	229 	0.40
A	112 	0.55
K	323 	7.87
A	151 	0.65
A	113 	0.07
A	148 	0.05
A	225 	0.02
B	395 	0.02
B	259 	0.02
B	347 	0.27
B	305 	0.27
B	427 	0.07
A	196 	0.02
A	407 	0.32
K	235 	0.05
K	165 	4.47
K	32 	0.90
A	184 	0.02
B	194 	0.02
A	97 	0.45
B	396 	0.07
A	99 	0.07
A	109 	0.40
B	404 	0.02
A	401 	0.02
B	129 	0.05
B	377 	0.02
A	109 	0.25
K	320 	0.30
B	28 	6.07
B	155 	0.15
K	279 	36.99
K	357 	0.05
B	110 	0.02
A	60 	0.02
B	27 	0.05
B	105 	0.02
K	321 	0.20
A	304 	0.02
B	419 	0.02
K	284 	6.57
K	166 	0.60
A	187 	0.02
B	350 	0.02
A	190 	0.75
B	84 	0.02
A	230 	0.02
A	152 	0.05
B	192 	0.15
K	363 	0.02
B	189 	0.05
A	154 	0.55
K	314 	0.97
K	237 	0.02
B	167 	0.02
K	199 	0.02
A	56 	0.02
B	407 	0.02
B	372 	0.07
B	291 	0.05
B	168 	0.12
K	216 	0.02
B	21 	0.02
K	341 	0.02
B	99 	0.05
A	113 	2.82
K	293 	0.05
K	153 	0.02
K	237 	0.02
B	3 	0.30
B	329 	0.02
B	200 	0.20
K	138 	0.05
B	374 	0.05
B	372 	0.10
A	250 	0.17
K	235 	0.02
A	405 	0.37
A	73 	0.02
B	412 	0.67
A	53 	0.07
B	303 	0.05
K	345 	0.07
B	428 	0.07
K	269 	3.07
B	126 	0.02
A	383 	0.05
K	131 	0.07
K	20 	0.12
B	156 	0.07
A	333 	0.17
A	102 	0.42
B	260 	0.07
A	294 	0.02
A	346 	0.02
B	404 	0.17
K	293 	0.05
A	100 	0.02
A	16 	1.82
A	69 	0.02
A	405 	0.02
A	71 	0.02
K	314 	0.30
K	92 	0.07
B	308 	19.72
A	3 	0.05
B	365 	0.02
B	221 	0.02
B	380 	0.05
A	321 	0.47
A	144 	0.02
K	283 	0.07
K	337 	4.45
B	125 	1.92
B	43 	0.05
B	127 	0.67
B	173 	0.15
K	113 	0.05
B	203 	0.15
B	241 	0.25
B	183 	0.02
A	101 	1.85
K	303 	0.47
K	123 	0.32
B	181 	0.02
A	112 	0.22
K	276 	0.02
K	121 	0.02
K	317 	0.22
A	72 	0.02
K	290 	0.60
A	349 	0.02
K	97 	0.02
B	51 	0.05
B	383 	0.02
K	287 	0.02
B	123 	0.05
B	196 	0.25
B	107 	0.07
K	347 	0.07
B	250 	0.02
B	374 	0.02
K	345 	0.02
K	366 	0.05
K	315 	0.20
A	99 	0.02
A	434 	0.05
A	434 	0.07
A	406 	0.02
K	67 	0.32
A	100 	12.17
B	120 	0.10
B	2 	8.87
B	119 	0.05
B	414 	0.05
A	427 	12.77
A	428 	8.77
K	302 	0.05
A	169 	0.05
A	438 	3.82
B	347 	0.05
A	225 	0.02
A	31 	0.02
A	438 	0.30
K	236 	0.05
K	91 	0.05
B	130 	0.05
B	308 	0.50
A	55 	0.02
K	342 	0.10
A	97 	6.97
K	315 	0.02
B	354 	0.07
A	108 	0.02
B	15 	0.02
K	62 	0.02
B	41 	0.02
A	108 	0.50
K	87 	0.05
K	54 	0.07
B	417 	0.12
B	1 	0.05
B	423 	0.02
B	394 	0.05
B	353 	0.07
B	132 	0.15
K	204 	0.02
K	167 	0.37
B	64 	0.05
K	239 	0.05
K	220 	0.02
K	157 	0.02
A	237 	0.02
B	194 	0.12
A	438 	0.37
A	302 	0.02
B	184 	0.02
A	38 	0.02
K	91 	0.02
A	144 	0.05
K	89 	0.02
K	206 	0.02
A	52 	0.05
B	131 	0.12
A	152 	0.02
K	189 	0.05
A	87 	0.07
B	397 	0.02
K	74 	0.02
B	332 	0.02
B	178 	0.02
K	46 	0.02
A	238 	0.05
B	199 	0.05
B	108 	0.02
K	38 	0.02
K	145 	0.02
B	189 	0.02
B	291 	0.02
K	77 	0.02
K	167 	8.57
A	172 	0.02
B	154 	0.02
B	343 	0.85
A	345 	0.07
B	411 	0.02
A	110 	0.02
A	433 	0.02
A	393 	0.07
K	282 	0.05
B	11 	0.05
B	248 	0.02
B	134 	0.02
A	322 	0.05
A	171 	0.07
A	396 	0.05
K	180 	0.05
K	233 	3.50
K	233 	0.45
A	118 	0.05
B	296 	0.02
A	406 	0.05
A	380 	0.02
A	426 	5.77
K	354 	0.12
B	148 	0.02
A	423 	0.55
K	163 	1.27
A	36 	0.05
K	181 	0.02
B	148 	0.05
B	205 	0.20
K	192 	0.05
K	235 	0.02
B	127 	0.02
A	225 	0.02
K	63 	0.02
B	376 	0.02
B	1 	0.02
K	21 	0.02
K	304 	0.57
K	308 	0.05
K	304 	0.05
B	164 	0.02
K	354 	0.02
B	162 	4.42
B	394 	0.15
B	165 	0.02
K	96 	0.07
K	351 	0.02
B	343 	0.12
K	165 	0.02
K	182 	0.02
K	253 	0.02
B	12 	0.02
A	362 	0.02
A	57 	0.02
B	233 	0.02
B	203 	0.02
A	201 	0.05
A	138 	0.02
A	422 	0.25
A	148 	0.02
A	407 	0.02
B	84 	0.02
B	247 	0.02
B	112 	0.02
K	61 	0.02
B	3 	0.02
B	199 	0.05
B	79 	0.02
K	25 	0.02
K	287 	0.02
A	403 	0.17
K	337 	0.77
K	343 	1.00
A	437 	0.02
B	127 	0.02
B	157 	0.25
A	328 	0.05
B	61 	0.02
B	153 	0.02
B	100 	3.37
B	52 	0.17
A	357 	0.02
K	279 	0.20
K	236 	0.02
B	397 	0.02
K	297 	0.02
K	32 	0.02
A	165 	0.02
A	121 	0.05
B	371 	0.17
B	185 	0.02
B	57 	0.02
B	397 	0.05
B	335 	0.02
K	235 	0.10
A	203 	0.05
B	423 	0.30
B	246 	0.02
B	383 	0.02
A	360 	0.02
B	410 	0.02
K	54 	0.27
K	42 	0.02
K	106 	0.05
A	16 	0.02
B	108 	0.02
K	282 	0.02
A	121 	0.02
K	351 	0.05
K	224 	0.02
A	206 	0.02
A	178 	0.02
B	387 	0.72
A	97 	0.02
K	69 	0.02
B	393 	0.25
A	346 	0.02
A	172 	0.02
B	225 	0.02
