B	387 	0.02
B	126 	0.32
K	60 	0.05
K	143 	0.20
A	138 	0.02
B	292 	0.15
A	406 	0.05
K	305 	0.07
K	105 	0.10
B	382 	0.20
A	134 	0.02
K	76 	0.02
A	77 	0.15
B	240 	0.07
B	122 	0.05
A	328 	0.22
B	428 	2.30
K	100 	0.02
B	252 	2.17
A	16 	0.22
K	53 	0.22
A	4 	0.07
K	90 	0.02
A	309 	0.05
K	172 	0.10
K	132 	0.15
B	53 	0.05
A	192 	0.02
B	379 	0.42
B	370 	0.12
B	139 	0.05
A	78 	0.10
K	53 	0.17
A	112 	0.22
B	359 	0.05
A	61 	0.37
K	64 	0.97
B	232 	0.15
A	190 	0.07
A	114 	0.35
B	176 	0.12
B	329 	0.05
B	339 	1.00
K	82 	0.02
A	430 	13.12
A	410 	0.05
B	129 	0.12
B	196 	0.07
B	363 	0.05
K	339 	0.02
B	375 	9.55
K	146 	0.07
K	144 	0.05
B	287 	0.02
K	38 	0.17
K	342 	0.35
B	415 	0.62
K	76 	0.05
B	247 	0.40
A	409 	0.25
B	28 	0.05
B	249 	0.05
K	328 	0.22
B	354 	0.12
B	341 	0.02
K	283 	0.05
A	162 	0.05
B	169 	0.02
A	338 	0.02
B	170 	0.05
B	265 	0.05
K	220 	0.07
K	289 	0.02
K	138 	0.07
K	210 	0.17
K	138 	0.40
A	375 	0.05
K	356 	0.07
A	417 	0.47
A	107 	0.67
B	286 	0.02
A	384 	0.02
B	82 	0.02
K	312 	0.02
A	408 	0.02
B	279 	0.02
A	399 	0.02
B	174 	37.09
A	68 	0.02
K	308 	0.12
A	381 	0.07
B	370 	0.05
A	147 	0.07
B	13 	0.05
A	403 	0.15
A	185 	0.02
B	299 	0.02
K	346 	0.05
B	300 	0.07
K	183 	0.02
A	401 	2.60
B	298 	0.02
A	402 	0.07
K	234 	0.02
A	286 	0.05
B	176 	0.65
B	89 	0.05
A	368 	0.07
B	155 	0.05
K	246 	0.02
K	97 	0.25
B	14 	0.07
B	238 	4.80
A	356 	0.02
A	401 	1.10
B	308 	4.17
B	371 	4.22
B	135 	0.05
A	21 	0.02
B	112 	0.07
K	162 	0.10
B	5 	0.02
B	287 	0.02
K	283 	0.02
B	258 	0.17
K	53 	0.02
A	16 	0.02
B	397 	4.17
B	169 	0.02
A	407 	0.05
B	216 	0.02
A	216 	0.02
B	324 	0.02
A	197 	0.07
B	210 	0.02
K	262 	0.37
A	281 	0.02
B	96 	0.05
A	414 	0.05
B	24 	0.10
B	190 	0.07
A	394 	0.05
K	322 	0.07
A	111 	1.45
A	243 	0.02
K	30 	0.02
B	120 	0.07
B	425 	0.12
K	100 	0.12
B	96 	0.07
A	151 	2.20
A	190 	0.10
K	283 	0.27
A	290 	0.15
K	283 	0.47
A	14 	0.10
A	410 	0.02
B	129 	0.05
B	307 	0.02
B	129 	0.02
K	327 	0.32
B	73 	0.02
B	130 	0.85
B	267 	0.02
A	401 	0.67
K	361 	35.22
A	368 	0.07
A	271 	0.02
B	184 	0.22
A	31 	0.05
B	344 	0.80
K	330 	0.27
A	227 	0.10
A	411 	0.17
A	101 	2.17
K	78 	0.02
A	190 	0.10
K	118 	0.02
A	400 	0.02
K	323 	1.35
B	156 	0.65
K	232 	0.40
A	16 	0.55
K	18 	7.87
A	107 	0.65
A	113 	0.07
A	151 	0.05
A	229 	0.02
B	183 	0.02
A	405 	0.02
B	347 	0.27
B	308 	0.27
B	428 	0.07
A	192 	0.02
A	102 	0.32
K	233 	0.05
B	156 	4.47
K	29 	0.90
A	187 	0.02
B	190 	0.02
A	112 	0.45
B	400 	0.07
A	105 	0.07
A	112 	0.40
B	404 	0.02
B	425 	0.02
A	99 	0.05
B	381 	0.02
K	283 	0.25
K	323 	0.30
B	162 	6.07
B	158 	0.15
K	283 	36.99
K	20 	0.05
B	113 	0.02
A	59 	0.02
B	241 	0.05
B	102 	0.02
K	324 	0.20
A	305 	0.02
B	422 	0.02
K	165 	6.57
K	290 	0.60
A	103 	0.02
B	351 	0.02
A	193 	0.75
B	60 	0.02
A	234 	0.02
A	155 	0.05
B	264 	0.15
K	362 	0.02
B	193 	0.05
A	193 	0.55
K	290 	0.97
K	233 	0.02
B	166 	0.02
K	201 	0.02
A	88 	0.02
B	191 	0.02
B	422 	0.07
B	294 	0.05
B	201 	0.12
K	219 	0.02
B	25 	0.02
K	274 	0.02
B	100 	0.05
A	112 	2.82
K	297 	0.05
K	155 	0.02
K	264 	0.02
B	3 	0.30
B	333 	0.02
B	201 	0.20
K	142 	0.05
B	378 	0.05
B	375 	0.10
A	249 	0.17
K	266 	0.02
A	409 	0.37
A	76 	0.02
B	416 	0.67
A	50 	0.07
B	371 	0.05
K	269 	0.07
B	309 	0.07
K	106 	3.07
B	127 	0.02
A	386 	0.05
K	79 	0.07
K	354 	0.12
B	159 	0.07
A	336 	0.17
A	145 	0.42
B	262 	0.07
A	297 	0.02
A	347 	0.02
B	407 	0.17
K	296 	0.05
B	131 	0.02
A	156 	1.82
A	74 	0.02
A	409 	0.02
A	71 	0.02
K	318 	0.30
K	95 	0.07
B	371 	19.72
A	135 	0.05
B	271 	0.02
B	224 	0.02
B	383 	0.05
A	356 	0.47
A	103 	0.02
K	286 	0.07
K	340 	4.45
B	126 	1.92
B	47 	0.05
B	124 	0.67
B	176 	0.15
K	117 	0.05
B	172 	0.15
B	2 	0.25
B	186 	0.02
A	145 	1.85
K	305 	0.47
K	119 	0.32
B	140 	0.02
A	156 	0.22
K	227 	0.02
K	124 	0.02
K	290 	0.22
A	75 	0.02
K	291 	0.60
A	346 	0.02
K	260 	0.02
B	61 	0.05
B	386 	0.02
K	165 	0.02
B	127 	0.05
B	264 	0.25
B	111 	0.07
K	66 	0.07
B	253 	0.02
B	377 	0.02
K	106 	0.02
K	98 	0.05
K	319 	0.20
B	129 	0.02
A	436 	0.05
A	435 	0.07
A	409 	0.02
K	354 	0.32
B	131 	12.17
B	123 	0.10
B	131 	8.87
B	122 	0.05
B	414 	0.05
A	431 	12.77
A	432 	8.77
K	305 	0.05
A	138 	0.05
K	61 	3.82
A	394 	0.05
B	245 	0.02
A	30 	0.02
K	61 	0.30
K	291 	0.05
K	88 	0.05
B	129 	0.05
B	372 	0.50
A	53 	0.02
K	345 	0.10
B	129 	6.97
K	319 	0.02
B	353 	0.07
A	109 	0.02
B	12 	0.02
K	54 	0.02
B	44 	0.02
K	283 	0.50
K	90 	0.05
K	62 	0.07
B	420 	0.12
B	131 	0.05
B	426 	0.02
B	397 	0.05
B	245 	0.07
B	5 	0.15
K	156 	0.02
B	156 	0.37
B	8 	0.05
K	262 	0.05
K	171 	0.02
K	242 	0.02
A	320 	0.02
B	156 	0.12
K	62 	0.37
A	208 	0.02
B	142 	0.02
A	36 	0.02
K	95 	0.02
A	147 	0.05
K	93 	0.02
K	204 	0.02
A	5 	0.05
A	100 	0.12
A	156 	0.02
K	190 	0.05
A	91 	0.07
B	403 	0.02
K	28 	0.02
B	336 	0.02
B	176 	0.02
K	48 	0.02
A	242 	0.05
B	265 	0.05
B	107 	0.02
K	40 	0.02
K	141 	0.02
B	192 	0.02
B	294 	0.02
K	178 	0.02
K	315 	8.57
A	206 	0.02
B	157 	0.02
B	347 	0.85
A	432 	0.07
B	414 	0.02
A	101 	0.02
A	435 	0.02
A	390 	0.07
K	285 	0.05
B	15 	0.05
B	253 	0.02
B	6 	0.02
A	355 	0.05
A	170 	0.07
A	393 	0.05
K	181 	0.05
K	235 	3.50
K	235 	0.45
A	122 	0.05
B	299 	0.02
A	406 	0.05
A	269 	0.02
A	430 	5.77
K	357 	0.12
B	151 	0.02
A	428 	0.55
K	235 	1.27
A	36 	0.05
K	315 	0.02
B	152 	0.05
B	306 	0.20
K	190 	0.05
K	288 	0.02
B	124 	0.02
B	245 	0.02
K	65 	0.02
B	379 	0.02
B	131 	0.02
K	70 	0.02
K	300 	0.57
K	311 	0.05
K	308 	0.05
B	196 	0.02
K	20 	0.02
B	156 	4.42
B	398 	0.15
B	134 	0.02
K	259 	0.07
K	355 	0.02
B	347 	0.12
K	167 	0.02
K	183 	0.02
K	248 	0.02
B	16 	0.02
A	361 	0.02
A	60 	0.02
B	236 	0.02
B	202 	0.02
A	268 	0.05
A	8 	0.02
A	427 	0.25
A	107 	0.02
A	413 	0.02
B	83 	0.02
A	11 	0.02
B	116 	0.02
K	60 	0.02
B	241 	0.02
B	201 	0.05
B	82 	0.02
K	24 	0.02
K	165 	0.02
A	185 	0.17
K	340 	0.77
K	346 	1.00
A	432 	0.02
B	126 	0.02
B	153 	0.25
A	332 	0.05
B	129 	0.02
B	157 	0.02
B	103 	3.37
B	122 	0.17
A	247 	0.02
K	280 	0.20
K	163 	0.02
B	184 	0.02
K	300 	0.02
K	340 	0.02
A	134 	0.02
A	64 	0.05
B	374 	0.17
B	189 	0.02
B	30 	0.02
B	100 	0.05
B	334 	0.02
K	163 	0.10
A	270 	0.05
B	423 	0.30
B	352 	0.02
B	384 	0.02
A	373 	0.02
K	184 	0.02
K	64 	0.27
K	44 	0.02
K	342 	0.05
A	20 	0.02
B	111 	0.02
K	285 	0.02
A	124 	0.02
K	354 	0.05
K	226 	0.02
A	209 	0.02
A	180 	0.02
B	393 	0.72
B	28 	0.02
K	70 	0.02
B	183 	0.25
A	347 	0.02
A	206 	0.02
B	229 	0.02
